UniqueCourseSectionId,StudentId,FailureRisk,InProgressGrade,FinalGrade,Absences,Comments,SentToStudent,ReferForAssistance
course1,5100607,,,,,,0,0
course1,5100608,,,,,,0,0
course1,5100608,,,,,,0,0
course1,5100609,,,,,,0,0
course1,5100609,,,,,,0,0
course1,5100610,,,,,,0,0
course1,5100610,,,,,,0,0
course1,5100611,,,,,,0,0
course1,5100611,,,,,,0,0
course1,5100612,,,,,,0,0
course1,5100612,,,,,,0,0
course1,5100613,High,B,,1,test,1,0
course1,5100613,High,B,,1,test,1,0
course1,5100614,,,,,,0,0
course1,5100614,,,,,,0,0
course1,5100615,,,,,,0,0
course1,5100615,,,,,,0,0
course1,5100616,,,,,,0,0
course1,5100616,,,,,,0,0
course1,5100617,High,B,,1,test,1,0
course1,5100617,High,B,,1,test,1,0
course1,5100618,,,,,,0,0
course1,5100618,,,,,,0,0
course1,5100619,,,,,,0,0
course1,5100619,,,,,,0,0
course1,5100620,,,,,,0,0
course1,5100620,,,,,,0,0
course1,5100621,,,,,,0,0
course1,5100621,,,,,,0,0
course1,5100622,,,,,,0,0
course1,5100622,,,,,,0,0
course1,5100623,,,,,,0,0
course1,5100623,,,,,,0,0
course1,5100624,,,,,,0,0
course1,5100624,,,,,,0,0
course1,5100625,,,,,,0,0
course1,5100625,,,,,,0,0
course1,5100626,,,,,,0,0
course1,5100626,,,,,,0,0
course1,5100627,High,B,,1,test,1,0
course1,5100627,High,B,,1,test,0,0
course1,5100628,,,,,,0,0
course1,5100628,,,,,,0,0
course1,5100629,,,,,,0,0
course1,5100629,,,,,,0,0
course1,5100630,,,,,,0,0
course1,5100630,,,,,,0,0
course1,5100631,High,B,,1,test,1,0
course1,5100631,High,B,,1,test,1,0
course1,5100632,,,,,,0,0
course1,5100632,,,,,,0,0
course1,5100633,,,,,,0,0
course1,5100633,,,,,,0,0
course1,5100634,High,B,,1,test,1,0
course1,5100634,High,B,,1,test,0,0
course1,5100635,,,,,,0,0
course1,5100635,,,,,,0,0
course1,5100636,,,,,,0,0
course1,5100636,High,B,,1,test,0,0
course1,5100637,,,,,,0,0
course1,5100637,,,,,,0,0
course1,5100638,,,,,,0,0
course1,5100638,,,,,,0,0
course1,5100639,,,,,,0,0
course1,5100639,,,,,,0,0
course1,5100641,High,B,,1,test,1,0
course1,5100641,High,B,,1,test,0,0
course1,5100642,,,,,,0,0
course1,5100642,,,,,,0,0
course1,5100643,,,,,,0,0
course1,5100643,,,,,,0,0
course1,5100644,,,,,,0,0
course1,5100644,,,,,,0,0
course1,5100645,,,,,,0,0
course1,5100645,,,,,,0,0
course1,5100646,High,B,,1,test,0,0
course1,5100646,High,B,,1,test,0,0
course1,5100647,,,,,,0,0
course1,5100647,,,,,,0,0
course1,5100648,,,,,,0,0
course1,5100648,,,,,,0,0
course1,5100649,,,,,,0,0
course1,5100649,,,,,,0,0
course1,5100650,,,,,,0,0
course1,5100650,,,,,,0,0
course1,5100651,,,,,,0,0
course1,5100651,,,,,,0,0
course1,5100653,,,,,,0,0
course1,5100653,,,,,,0,0
course1,5100654,,,,,,0,0
course1,5100654,,,,,,0,0
course1,5100655,,,,,,0,0
course1,5100655,,,,,,0,0
course1,5100656,,,,,,0,0
course1,5100656,,,,,,0,0
course1,5100657,,,,,,0,0
course1,5100657,,,,,,0,0
course1,5100658,High,B,,1,test,1,0
course1,5100658,High,B,,1,test,1,0
course1,5100659,High,B,,1,test,1,0
course1,5100659,High,B,,1,test,0,0
course1,5100660,High,B,,1,test,1,0
course1,5100660,High,B,,1,test,1,0
course1,5100661,High,B,,1,test,1,0
course1,5100661,High,B,,1,test,1,0
course1,5100663,High,B,,1,test,1,0
course1,5100663,High,B,,1,test,1,0
course1,5100664,,,,,,0,0
course1,5100664,,,,,,0,0
course1,5100665,Low,,,,,0,0
course1,5100665,Low,,,,,0,0
course1,5100665,High,B,,1,test,0,0
course1,5100667,,,,,,0,0
course1,5100667,,,,,,0,0
course1,5100668,,,,,,0,0
course1,5100668,,,,,,0,0
course1,5100670,,,,,,0,0
course1,5100670,,,,,,0,0
course1,5100671,,,,,,0,0
course1,5100671,,,,,,0,0
course1,5100672,,,,,,0,0
course1,5100672,,,,,,0,0
course1,5100673,,,,,,0,0
course1,5100673,,,,,,0,0
course1,5100674,,,,,,0,0
course1,5100674,,,,,,0,0
course1,5100675,High,B,,1,test,1,0
course1,5100675,High,B,,1,test,0,0
course1,5100676,,,,,,0,0
course1,5100676,,,,,,0,0
course1,5100677,High,B,,1,test,0,0
course1,5100677,High,B,,1,test,0,0
course1,5100678,,,,,,0,0
course1,5100678,,,,,,0,0
course1,5100679,,,,,,0,0
course1,5100679,,,,,,0,0
course1,5100680,,,,,,0,0
course1,5100680,,,,,,0,0
course1,5100681,,,,,,0,0
course1,5100681,,,,,,0,0
course1,5100684,,,,,,0,0
course1,5100684,,,,,,0,0
course1,5100685,High,B,,1,test,1,0
course1,5100685,High,B,,1,test,1,0
course1,5100686,,,,,,0,0
course1,5100686,,,,,,0,0
course1,5100687,,,,,,0,0
course1,5100687,,,,,,0,0
course1,5100688,,,,,,0,0
course1,5100688,,,,,,0,0
course1,5100689,,,,,,0,0
course1,5100689,,,,,,0,0
course1,5100690,,,,,,0,0
course1,5100690,,,,,,0,0
course1,5100691,,,,,,0,0
course1,5100691,,,,,,0,0
course1,5100692,,,,,,0,0
course1,5100692,,,,,,0,0
course1,5100693,,,,,,0,0
course1,5100693,,,,,,0,0
course1,5100694,,,,,,0,0
course1,5100694,,,,,,0,0
course1,5100696,High,B,,1,test,1,0
course1,5100696,High,B,,1,test,1,0
course1,5100697,,,,,,0,0
course1,5100697,,,,,,0,0
course1,5100698,,,,,,0,0
course1,5100698,,,,,,0,0
course1,5100699,,,,,,0,0
course1,5100699,,,,,,0,0
course1,5100700,,,,,,0,0
course1,5100700,,,,,,0,0
course1,5100701,,,,,,0,0
course1,5100701,,,,,,0,0
course1,5100702,High,B,,1,test,1,0
course1,5100702,High,B,,1,test,1,0
course1,5100703,,,,,,0,0
course1,5100703,,,,,,0,0
course1,5100704,,,,,,0,0
course1,5100704,,,,,,0,0
course1,5100705,High,B,,1,test,1,0
course1,5100705,High,B,,1,test,1,0
course1,5100707,,,,,,0,0
course1,5100707,,,,,,0,0
course1,5100708,,,,,,0,0
course1,5100708,,,,,,0,0
course1,5100709,,,,,,0,0
course1,5100709,,,,,,0,0
course1,5100710,,,,,,0,0
course1,5100710,,,,,,0,0
course1,5100713,,,,,,0,0
course1,5100713,,,,,,0,0
course1,5100714,,,,,,0,0
course1,5100714,,,,,,0,0
course1,5100715,High,B,,1,test,1,0
course1,5100715,High,B,,1,test,1,0
course1,5100715,High,B,,1,test,0,0
course1,5100716,,,,,,0,0
course1,5100716,,,,,,0,0
course1,5100717,,,,,,0,0
course1,5100717,,,,,,0,0
course1,5100718,,,,,,0,0
course1,5100718,,,,,,0,0
course1,5100719,,,,,,0,0
course1,5100719,,,,,,0,0
course1,5100721,,,,,,0,0
course1,5100721,High,B,,1,test,0,0
course1,5100722,,,,,,0,0
course1,5100722,,,,,,0,0
course1,5100723,,,,,,0,0
course1,5100723,,,,,,0,0
course1,5100724,,,,,,0,0
course1,5100724,,,,,,0,0
course1,5100725,High,B,,1,test,1,0
course1,5100725,High,B,,1,test,1,0
course1,5100726,,,,,,0,0
course1,5100726,,,,,,0,0
course1,5100727,High,B,,1,test,1,0
course1,5100727,High,B,,1,test,1,0
course1,5100728,,,,,,0,0
course1,5100728,,,,,,0,0
course1,5100729,,,,,,0,0
course1,5100729,,,,,,0,0
course1,5100730,,,,,,0,0
course1,5100730,,,,,,0,0
course1,5100731,,,,,,0,0
course1,5100731,,,,,,0,0
course1,5100732,,,,,,0,0
course1,5100732,,,,,,0,0
course1,5100733,,,,,,0,0
course1,5100733,,,,,,0,0
course1,5100734,,,,,,0,0
course1,5100734,,,,,,0,0
course1,5100735,,,,,,0,0
course1,5100735,,,,,,0,0
course1,5100736,,,,,,0,0
course1,5100736,,,,,,0,0
course1,5100737,,,,,,0,0
course1,5100737,,,,,,0,0
course1,5100738,,,,,,0,0
course1,5100738,,,,,,0,0
course1,5100739,,,,,,0,0
course1,5100739,,,,,,0,0
course1,5100740,,,,,,0,0
course1,5100740,,,,,,0,0
course1,5100741,,,,,,0,0
course1,5100741,,,,,,0,0
course1,5100742,,,,,,0,0
course1,5100742,,,,,,0,0
course1,5100743,,,,,,0,0
course1,5100743,,,,,,0,0
course1,5100744,,,,,,0,0
course1,5100744,,,,,,0,0
course1,5100745,High,B,,1,test,1,0
course1,5100745,High,B,,1,test,1,0
course1,5100746,,,,,,0,0
course1,5100746,,,,,,0,0
course1,5100747,,,,,,0,0
course1,5100747,,,,,,0,0
course1,5100748,High,B,,1,test,1,0
course1,5100748,High,B,,1,test,1,0
course1,5100749,,,,,,0,0
course1,5100749,,,,,,0,0
course1,5100750,,,,,,0,0
course1,5100750,,,,,,0,0
course1,5100751,,,,,,0,0
course1,5100751,,,,,,0,0
course1,5100752,,,,,,0,0
course1,5100752,,,,,,0,0
course1,5100753,,,,,,0,0
course1,5100753,,,,,,0,0
course1,5100754,,,,,,0,0
course1,5100754,,,,,,0,0
course1,5100755,,,,,,0,0
course1,5100755,,,,,,0,0
course1,5100756,High,B,,1,test,1,0
course1,5100756,High,B,,1,test,1,0
course1,5100756,High,B,,1,test,0,0
course1,5100757,,,,,,0,0
course1,5100757,,,,,,0,0
course1,5100758,,,,,,0,0
course1,5100758,,,,,,0,0
course1,5100759,,,,,,0,0
course1,5100759,,,,,,0,0
course1,5100760,,,,,,0,0
course1,5100760,,,,,,0,0
course1,5100761,,,,,,0,0
course1,5100761,,,,,,0,0
course1,5100762,,,,,,0,0
course1,5100762,,,,,,0,0
course1,5100764,High,B,,1,test,1,0
course1,5100764,High,B,,1,test,1,0
course1,5100765,,,,,,0,0
course1,5100765,,,,,,0,0
course1,5100766,,,,,,0,0
course1,5100766,,,,,,0,0
course1,5100767,,,,,,0,0
course1,5100767,,,,,,0,0
course1,5100768,High,B,,1,test,0,0
course1,5100768,High,B,,1,test,0,0
course1,5100769,,,,,,0,0
course1,5100769,,,,,,0,0
course1,5100770,,,,,,0,0
course1,5100770,,,,,,0,0
course1,5100771,,,,,,0,0
course1,5100771,,,,,,0,0
course1,5100772,,,,,,0,0
course1,5100772,,,,,,0,0
course1,5100773,High,B,,1,test,1,0
course1,5100773,High,B,,1,test,0,0
course1,5100774,,,,,,0,0
course1,5100774,,,,,,0,0
course1,5100775,,,,,,0,0
course1,5100775,,,,,,0,0
course1,5100776,,,,,,0,0
course1,5100776,,,,,,0,0
course1,5100777,,,,,,0,0
course1,5100777,,,,,,0,0
course1,5100778,,,,,,0,0
course1,5100778,,,,,,0,0
course1,5100779,,,,,,0,0
course1,5100779,,,,,,0,0
course1,5100780,High,B,,1,test,1,0
course1,5100780,High,B,,1,test,1,0
course1,5100781,,,,,,0,0
course1,5100781,,,,,,0,0
course1,5100782,,,,,,0,0
course1,5100782,,,,,,0,0
course1,5100783,,,,,,0,0
course1,5100783,,,,,,0,0
course1,5100784,,,,,,0,0
course1,5100784,,,,,,0,0
course1,5100785,,,,,,0,0
course1,5100785,,,,,,0,0
course1,5100786,,,,,,0,0
course1,5100786,,,,,,0,0
course1,5100787,,,,,,0,0
course1,5100787,,,,,,0,0
course1,5100788,,,,,,0,0
course1,5100788,,,,,,0,0
course1,5100789,,,,,,0,0
course1,5100789,,,,,,0,0
course1,5100790,,,,,,0,0
course1,5100790,,,,,,0,0
course1,5100791,,,,,,0,0
course1,5100791,,,,,,0,0
course1,5100792,High,B,,1,test,1,0
course1,5100792,High,B,,1,test,0,0
course1,5100793,,,,,,0,0
course1,5100793,,,,,,0,0
course1,5100794,,,,,,0,0
course1,5100794,,,,,,0,0
course1,5100795,,,,,,0,0
course1,5100795,,,,,,0,0
course1,5100796,,,,,,0,0
course1,5100796,,,,,,0,0
course1,5100797,,,,,,0,0
course1,5100797,,,,,,0,0
course1,5100798,,,,,,0,0
course1,5100798,,,,,,0,0
course1,5100799,High,B,,1,test,1,0
course1,5100799,High,B,,1,test,1,0
course1,5100800,,,,,,0,0
course1,5100800,,,,,,0,0
course1,5100801,,,,,,0,0
course1,5100801,,,,,,0,0
course1,5100802,,,,,,0,0
course1,5100802,,,,,,0,0
course1,5100804,,,,,,0,0
course1,5100804,,,,,,0,0
course1,5100805,High,B,,1,test,1,0
course1,5100805,High,B,,1,test,1,0
course1,5100806,,,,,,0,0
course1,5100806,,,,,,0,0
course1,5100807,,,,,,0,0
course1,5100807,,,,,,0,0
course1,5100808,,,,,,0,0
course1,5100808,,,,,,0,0
course1,5100809,High,B,,1,test,1,0
course1,5100809,High,B,,1,test,1,0
course1,5100810,,,,,,0,0
course1,5100810,,,,,,0,0
course1,5100811,High,B,,1,test,0,0
course1,5100811,High,B,,1,test,0,0
course1,5100812,,,,,,0,0
course1,5100812,,,,,,0,0
course1,5100813,High,B,,1,test,1,0
course1,5100813,High,B,,1,test,0,0
course1,5100814,,,,,,0,0
course1,5100814,,,,,,0,0
course1,5100815,,,,,,0,0
course1,5100815,,,,,,0,0
course1,5100816,,,,,,0,0
course1,5100816,,,,,,0,0
course1,5100817,,,,,,0,0
course1,5100817,,,,,,0,0
course1,5100818,,,,,,0,0
course1,5100818,,,,,,0,0
course1,5100819,High,B,,1,test,1,0
course1,5100819,High,B,,1,test,0,0
course1,5100820,,,,,,0,0
course1,5100820,,,,,,0,0
course1,5100821,High,B,,1,test,1,0
course1,5100821,High,B,,1,test,1,0
course1,5100822,High,B,,1,test,1,0
course1,5100822,High,B,,1,test,1,0
course1,5100823,High,B,,1,test,0,0
course1,5100823,High,B,,1,test,0,0
course1,5100824,,,,,,0,0
course1,5100824,,,,,,0,0
course1,5100825,High,B,,1,test,0,0
course1,5100825,High,B,,1,test,0,0
course1,5100826,,,,,,0,0
course1,5100826,,,,,,0,0
course1,5100827,High,B,,1,test,1,0
course1,5100827,High,B,,1,test,1,0
course1,5100828,,,,,,0,0
course1,5100828,,,,,,0,0
course1,5100829,,,,,,0,0
course1,5100829,,,,,,0,0
course1,5100830,,,,,,0,0
course1,5100830,,,,,,0,0
course1,5100831,,,,,,0,0
course1,5100831,,,,,,0,0
course1,5100832,,,,,,0,0
course1,5100832,,,,,,0,0
course1,5100833,,,,,,0,0
course1,5100833,,,,,,0,0
course1,5100834,,,,,,0,0
course1,5100834,,,,,,0,0
course1,5100835,,,,,,0,0
course1,5100835,,,,,,0,0
course1,5100836,,,,,,0,0
course1,5100836,,,,,,0,0
course1,5100837,,,,,,0,0
course1,5100837,,,,,,0,0
course1,5100838,,,,,,0,0
course1,5100838,,,,,,0,0
course1,5100839,High,B,,1,test,0,0
course1,5100839,High,B,,1,test,0,0
course1,5100840,,,,,,0,0
course1,5100840,,,,,,0,0
course1,5100841,High,B,,1,test,1,0
course1,5100841,High,B,,1,test,1,0
course1,5100841,High,B,,1,test,0,0
course1,5100842,,,,,,0,0
course1,5100842,,,,,,0,0
course1,5100843,,,,,,0,0
course1,5100843,,,,,,0,0
course1,5100844,,,,,,0,0
course1,5100844,,,,,,0,0
course1,5100845,,,,,,0,0
course1,5100845,,,,,,0,0
course1,5100846,,,,,,0,0
course1,5100846,,,,,,0,0
course1,5100847,,,,,,0,0
course1,5100847,,,,,,0,0
course1,5100848,High,B,,1,test,0,0
course1,5100848,High,B,,1,test,0,0
course1,5100849,High,B,,1,test,1,0
course1,5100849,High,B,,1,test,0,0
course1,5100850,,,,,,0,0
course1,5100850,,,,,,0,0
course1,5100851,High,B,,1,test,1,0
course1,5100851,High,B,,1,test,0,0
course1,5100852,,,,,,0,0
course1,5100852,,,,,,0,0
course1,5100853,,,,,,0,0
course1,5100853,,,,,,0,0
course1,5100854,,,,,,0,0
course1,5100854,,,,,,0,0
course1,5100855,,,,,,0,0
course1,5100855,High,B,,1,test,0,0
course1,5100856,,,,,,0,0
course1,5100856,,,,,,0,0
course1,5100857,,,,,,0,0
course1,5100857,,,,,,0,0
course1,5100858,,,,,,0,0
course1,5100858,,,,,,0,0
course1,5100859,,,,,,0,0
course1,5100859,,,,,,0,0
course1,5100860,,,,,,0,0
course1,5100860,,,,,,0,0
course1,5100861,High,B,,1,test,0,0
course1,5100861,High,B,,1,test,0,0
course1,5100862,,,,,,0,0
course1,5100862,,,,,,0,0
course1,5100863,High,B,,1,test,1,0
course1,5100863,High,B,,1,test,0,0
course1,5100864,,,,,,0,0
course1,5100864,,,,,,0,0
course1,5100865,,,,,,0,0
course1,5100865,,,,,,0,0
course1,5100866,,,,,,0,0
course1,5100866,,,,,,0,0
course1,5100867,High,B,,1,test,1,0
course1,5100867,High,B,,1,test,0,0
course1,5100868,,,,,,0,0
course1,5100868,,,,,,0,0
course1,5100869,,,,,,0,0
course1,5100869,,,,,,0,0
course1,5100870,,,,,,0,0
course1,5100870,,,,,,0,0
course1,5100871,,,,,,0,0
course1,5100871,,,,,,0,0
course1,5100872,,,,,,0,0
course1,5100872,,,,,,0,0
course1,5100876,,,,,,0,0
course1,5100876,,,,,,0,0
course1,5100877,High,B,,1,test,1,0
course1,5100877,High,B,,1,test,1,0
course1,5100878,,,,,,0,0
course1,5100878,,,,,,0,0
course1,5100879,,,,,,0,0
course1,5100879,,,,,,0,0
course1,5100880,,,,,,0,0
course1,5100880,,,,,,0,0
course1,5100881,,,,,,0,0
course1,5100881,,,,,,0,0
course1,5100882,,,,,,0,0
course1,5100882,,,,,,0,0
course1,5100883,,,,,,0,0
course1,5100883,,,,,,0,0
course1,5100884,,,,,,0,0
course1,5100884,,,,,,0,0
course1,5100885,,,,,,0,0
course1,5100885,,,,,,0,0
course1,5100886,,,,,,0,0
course1,5100886,,,,,,0,0
course1,5100887,,,,,,0,0
course1,5100887,,,,,,0,0
course1,5100889,,,,,,0,0
course1,5100889,,,,,,0,0
course1,5100890,,,,,,0,0
course1,5100890,High,B,,1,test,0,0
course1,5100891,High,B,,1,test,1,0
course1,5100891,High,B,,1,test,1,0
course1,5100892,,,,,,0,0
course1,5100892,,,,,,0,0
course1,5100893,,,,,,0,0
course1,5100893,,,,,,0,0
course1,5100894,,,,,,0,0
course1,5100894,,,,,,0,0
course1,5100895,High,B,,1,test,1,0
course1,5100895,High,B,,1,test,0,0
course1,5100896,,,,,,0,0
course1,5100896,,,,,,0,0
course1,5100897,High,B,,1,test,1,0
course1,5100897,High,B,,1,test,1,0
course1,5100898,,,,,,0,0
course1,5100898,,,,,,0,0
course1,5100899,High,B,,1,test,0,0
course1,5100899,High,B,,1,test,0,0
course1,5100900,,,,,,0,0
course1,5100900,,,,,,0,0
course1,5100901,,,,,,0,0
course1,5100901,,,,,,0,0
course1,5100902,,,,,,0,0
course1,5100902,,,,,,0,0
course1,5100903,,,,,,0,0
course1,5100903,,,,,,0,0
course1,5100904,High,B,,1,test,0,0
course1,5100904,High,B,,1,test,0,0
course1,5100905,,,,,,0,0
course1,5100905,,,,,,0,0
course1,5100906,High,B,,1,test,1,0
course1,5100906,High,B,,1,test,1,0
course1,5100907,High,B,,1,test,1,0
course1,5100907,High,B,,1,test,0,0
course1,5100909,High,B,,1,test,0,0
course1,5100909,High,B,,1,test,0,0
course1,5100910,,,,,,0,0
course1,5100910,,,,,,0,0
course1,5100911,,,,,,0,0
course1,5100911,,,,,,0,0
course1,5100912,,,,,,0,0
course1,5100912,,,,,,0,0
course1,5100913,High,B,,1,test,1,0
course1,5100913,High,B,,1,test,1,0
course1,5100913,High,B,,1,test,0,0
course1,5100914,High,B,,1,test,1,0
course1,5100914,High,B,,1,test,1,0
course1,5100914,High,B,,1,test,0,0
course1,5100915,,,,,,0,0
course1,5100915,,,,,,0,0
course1,5100916,,,,,,0,0
course1,5100916,,,,,,0,0
course1,5100917,,,,,,0,0
course1,5100917,,,,,,0,0
course1,5100918,,,,,,0,0
course1,5100918,,,,,,0,0
course1,5100919,,,,,,0,0
course1,5100919,,,,,,0,0
course1,5100920,High,B,,1,test,1,0
course1,5100920,High,B,,1,test,1,0
course1,5100920,High,B,,1,test,0,0
course1,5100921,,,,,,0,0
course1,5100921,,,,,,0,0
course1,5100922,,,,,,0,0
course1,5100922,High,B,,1,test,0,0
course1,5100923,,,,,,0,0
course1,5100923,,,,,,0,0
course1,5100924,,,,,,0,0
course1,5100924,,,,,,0,0
course1,5100925,,,,,,0,0
course1,5100925,,,,,,0,0
course1,5100926,,,,,,0,0
course1,5100926,,,,,,0,0
course1,5100927,,,,,,0,0
course1,5100927,,,,,,0,0
course1,5100928,,,,,,0,0
course1,5100928,,,,,,0,0
course1,5100929,,,,,,0,0
course1,5100929,,,,,,0,0
course1,5100931,,,,,,0,0
course1,5100931,,,,,,0,0
course1,5100932,,,,,,0,0
course1,5100932,,,,,,0,0
course1,5100934,,,,,,0,0
course1,5100934,,,,,,0,0
course1,5100935,High,B,,1,test,1,0
course1,5100935,High,B,,1,test,1,0
course1,5100936,,,,,,0,0
course1,5100936,,,,,,0,0
course1,5100938,,,,,,0,0
course1,5100938,,,,,,0,0
course1,5100939,,,,,,0,0
course1,5100939,,,,,,0,0
course1,5100940,,,,,,0,0
course1,5100940,,,,,,0,0
course1,5100941,High,B,,1,test,1,0
course1,5100941,High,B,,1,test,1,0
course1,5100942,,,,,,0,0
course1,5100942,,,,,,0,0
course1,5100943,,,,,,0,0
course1,5100943,,,,,,0,0
course1,5100944,,,,,,0,0
course1,5100944,,,,,,0,0
course1,5100945,,,,,,0,0
course1,5100945,,,,,,0,0
course1,5100946,,,,,,0,0
course1,5100946,,,,,,0,0
course1,5100947,,,,,,0,0
course1,5100947,,,,,,0,0
course1,5100948,,,,,,0,0
course1,5100948,,,,,,0,0
course1,5100949,High,B,,1,test,1,0
course1,5100949,High,B,,1,test,1,0
course1,5100950,,,,,,0,0
course1,5100950,,,,,,0,0
course1,5100951,,,,,,0,0
course1,5100951,,,,,,0,0
course1,5100952,,,,,,0,0
course1,5100952,,,,,,0,0
course1,5100953,High,B,,1,test,1,0
course1,5100953,High,B,,1,test,0,0
course1,5100954,,,,,,0,0
course1,5100954,,,,,,0,0
course1,5100955,High,B,,1,test,1,0
course1,5100955,High,B,,1,test,1,0
course1,5100955,High,B,,1,test,0,0
course1,5100955,High,B,,1,test,1,0
course1,5100956,High,B,,1,test,0,0
course1,5100956,High,B,,1,test,0,0
course1,5100957,High,B,,1,test,1,0
course1,5100957,High,B,,1,test,0,0
course1,5100958,,,,,,0,0
course1,5100958,,,,,,0,0
course1,5100959,,,,,,0,0
course1,5100959,,,,,,0,0
course1,5100960,,,,,,0,0
course1,5100960,,,,,,0,0
course1,5100961,High,B,,1,test,1,0
course1,5100961,High,B,,1,test,1,0
course1,5100963,High,B,,1,test,1,0
course1,5100963,High,B,,1,test,1,0
course1,5100964,,,,,,0,0
course1,5100964,,,,,,0,0
course1,5100965,,,,,,0,0
course1,5100965,,,,,,0,0
course1,5100966,,,,,,0,0
course1,5100966,,,,,,0,0
course1,5100967,,,,,,0,0
course1,5100967,,,,,,0,0
course1,5100968,,,,,,0,0
course1,5100968,,,,,,0,0
course1,5100969,High,B,,1,test,1,0
course1,5100969,High,B,,1,test,1,0
course1,5100970,High,B,,1,test,1,0
course1,5100970,High,B,,1,test,1,0
course1,5100970,High,B,,1,test,0,0
course1,5100971,High,B,,1,test,0,0
course1,5100971,High,B,,1,test,0,0
course1,5100972,High,B,,1,test,1,0
course1,5100972,High,B,,1,test,0,0
course1,5100973,,,,,,0,0
course1,5100973,,,,,,0,0
course1,5100974,,,,,,0,0
course1,5100974,,,,,,0,0
course1,5100975,,,,,,0,0
course1,5100975,,,,,,0,0
course1,5100976,,,,,,0,0
course1,5100976,,,,,,0,0
course1,5100977,,,,,,0,0
course1,5100977,,,,,,0,0
course1,5100978,,,,,,0,0
course1,5100978,,,,,,0,0
course1,5100979,,,,,,0,0
course1,5100979,,,,,,0,0
course1,5100980,,,,,,0,0
course1,5100980,,,,,,0,0
course1,5100981,,,,,,0,0
course1,5100981,,,,,,0,0
course1,5100982,,,,,,0,0
course1,5100982,,,,,,0,0
course1,5100984,High,B,,1,test,1,0
course1,5100984,High,B,,1,test,1,0
course1,5100984,High,B,,1,test,0,0
course1,5100985,,,,,,0,0
course1,5100985,,,,,,0,0
course1,5100986,,,,,,0,0
course1,5100986,,,,,,0,0
course1,5100987,,,,,,0,0
course1,5100987,,,,,,0,0
course1,5100988,High,B,,1,test,0,0
course1,5100988,High,B,,1,test,0,0
course1,5100989,,,,,,0,0
course1,5100989,,,,,,0,0
course1,5100990,,,,,,0,0
course1,5100990,,,,,,0,0
course1,5100991,,,,,,0,0
course1,5100991,,,,,,0,0
course1,5100992,,,,,,0,0
course1,5100992,,,,,,0,0
course1,5100993,,,,,,0,0
course1,5100993,,,,,,0,0
course1,5100994,,,,,,0,0
course1,5100994,,,,,,0,0
course1,5100995,,,,,,0,0
course1,5100995,,,,,,0,0
course1,5100996,,,,,,0,0
course1,5100996,,,,,,0,0
course1,5100997,,,,,,0,0
course1,5100997,,,,,,0,0
course1,5100998,,,,,,0,0
course1,5100998,,,,,,0,0
course1,5100999,,,,,,0,0
course1,5100999,,,,,,0,0
course1,5101000,,,,,,0,0
course1,5101000,,,,,,0,0
course1,5101001,High,B,,1,test,1,0
course1,5101001,High,B,,1,test,1,0
course1,5101003,,,,,,0,0
course1,5101003,,,,,,0,0
course1,5101004,,,,,,0,0
course1,5101004,,,,,,0,0
course1,5101005,,,,,,0,0
course1,5101005,,,,,,0,0
course1,5101006,,,,,,0,0
course1,5101006,,,,,,0,0
course1,5101007,,,,,,0,0
course1,5101007,,,,,,0,0
course1,5101008,,,,,,0,0
course1,5101008,,,,,,0,0
course1,5101010,,,,,,0,0
course1,5101010,,,,,,0,0
course1,5101011,High,B,,1,test,0,0
course1,5101011,High,B,,1,test,0,0
course1,5101012,,,,,,0,0
course1,5101012,,,,,,0,0
course1,5101013,,,,,,0,0
course1,5101013,,,,,,0,0
course1,5101014,,,,,,0,0
course1,5101014,,,,,,0,0
course1,5101015,,,,,,0,0
course1,5101015,,,,,,0,0
course1,5101016,High,B,,1,test,1,0
course1,5101016,High,B,,1,test,1,0
course1,5101017,,,,,,0,0
course1,5101017,,,,,,0,0
course1,5101018,,,,,,0,0
course1,5101018,,,,,,0,0
course1,5101020,High,B,,1,test,1,0
course1,5101020,High,B,,1,test,1,0
course1,5101021,,,,,,0,0
course1,5101021,,,,,,0,0
course1,5101022,,,,,,0,0
course1,5101022,,,,,,0,0
course1,5101023,,,,,,0,0
course1,5101023,,,,,,0,0
course1,5101024,High,B,,1,test,1,0
course1,5101024,High,B,,1,test,1,0
course1,5101024,High,B,,1,test,0,0
course1,5101025,High,B,,1,test,1,0
course1,5101025,High,B,,1,test,1,0
course1,5101026,,,,,,0,0
course1,5101026,,,,,,0,0
course1,5101027,,,,,,0,0
course1,5101027,,,,,,0,0
course1,5101028,,,,,,0,0
course1,5101028,,,,,,0,0
course1,5101029,,,,,,0,0
course1,5101029,,,,,,0,0
course1,5101031,Low,,,,,0,0
course1,5101031,Low,,,,,0,0
course1,5101031,High,B,,1,test,0,0
course1,5101032,High,B,,1,test,1,0
course1,5101032,High,B,,1,test,1,0
course1,5101034,High,B,,1,test,1,0
course1,5101034,High,B,,1,test,1,0
course1,5101035,,,,,,0,0
course1,5101035,,,,,,0,0
course1,5101036,,,,,,0,0
course1,5101036,,,,,,0,0
course1,5101037,High,B,,1,test,1,0
course1,5101037,High,B,,1,test,1,0
course1,5101037,High,B,,1,test,0,0
course1,5101038,Low,,,,,0,0
course1,5101038,Low,,,,,0,0
course1,5101038,High,B,,1,test,0,0
course1,5101039,,,,,,0,0
course1,5101039,,,,,,0,0
course1,5101040,High,B,,1,test,1,0
